date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMrktCurUSD,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2018-06-07,3286,4319,3480555,805.87057189,6249699121.626795131645123516,0.17630281389252722,0.03685893858674408469239109737,0.171246,0.035801730317664067536,269.038094,56.246740283372197085904,0,0,0,0,0,134.65262345,39.91556154991243,0.000027272045813489954,0.209066082230616,,-35.473474611199414,29893414823.418824,1526,3502,222003954.003794,46413496.9032790885716469571,354881.30041008,74193.64313364172488193100928,140373.585017,29347.355468170488076280472,1242794314.036102,259826138.2540137052181136988,0.11085154385036122,0.05932104679483102,0.07560262011959884
2018-06-08,2320,4320,3324349,769.52523148,6135248207.413766696599214792,0.17493088376753302,0.03589848111542470887278542313,0.171246,0.035142286854626773572,174.581022,35.826684153194279333604,0,0,0,0,0,138.67583431,39.57831191028736,0.000026921938026663412,0.205215227535982,,-35.39910355172428,29896651827.837802,998,2196,215586601.498651,44241653.48025474300322696028,298690.06445968,61295.74954083036167658820576,267081.544497,54809.199924613356201591054,655923381.553459,134605465.9916638272119790617,0.11060690111038009,0.05931797792665904,0.07551511585231822
2018-06-09,2124,4319,3113749,720.94211623,6035631903.42098441848164303,0.17465331520395458,0.03525717810269062716793430326,0.171246,0.034569345072681746034,141.294532,28.523057085076867727228,0,0,0,0,0,142.38769588,39.351371564401326,0.00002671584395090592,0.201869503945679,,-31.484731007732776,29898681006.54327,809,1816,209980790.976598,42388718.11256714732075222004,304557.92541055,61480.95732535283380097351345,366053.911852,73895.121602938546862287508,553077192.54556,111649418.5028409884259726352,0.11041571538828794,0.058204021399447095,0.07550551446744938
2018-06-10,3497,4320,3521620,815.18981481,5164547342.006951021246783579,0.17522659688195769,0.03026597807644187500386053699,0.171246,0.029578430294859127836,236.030226,40.768272468967722348516,0,0,0,0,0,45.65653682,34.615688739771144,0.000025608830410854913,0.172724795293666,,-33.120200944566854,29900439790.513044,1347,3372,654899426.78862,113117369.4300035929002068809,506919.87213774,87557.63114528248443450155484,451188.843171,77931.500575496947763654886,1709333808.848468,295244332.2218940436733542037,0.11058218168858527,0.060047517015549556,0.07778050424270093
2018-06-11,4504,4320,3788100,876.875,5331105958.782570091819880231,0.18334658932384068,0.03267800627853225932908150828,0.171246,0.03052130876178718491,257.601958,45.91259882133850958343,0,0,0,0,0,74.7212816,36.59364973769316,0.00002602117157354808,0.178230783561585,,-32.84783104581208,29911252434.911086,1405,3488,400304328.241299,71346554.08554063988250689892,819132.57495849,145994.6406756704323057336066,449999.82893,80203.82211277310611965405,2857134421.455224,509229306.67674040703332397,0.11059450244665668,0.060147067588399813,0.0696602262834269
2018-06-12,3911,4319,3596327,832.67585089,4842245468.415057103845909235,0.17825814124293596,0.0288534018585412266241683454,0.171246,0.02771839546971353124,283.965219,45.96346916065666214586,0,0,0,0,0,74.15847611,33.534717077593484,0.000024800133650496093,0.16186302436094,,-41.897080979989084,29915698705.945867,1593,3723,403402284.86728,65295913.8627314001547160432,558269.48027159,90363.1864851696848973876946,364637.129018,59021.26849714375577975692,2078437275.051129,336422143.2842866446110505013,0.10246392208831,0.06082947749172395,0.07020926062804768
2018-06-13,3515,4320,3653908,845.81203704,4731562179.099102340174906014,0.17570784382715832,0.02777403272166115304430218435,0.171246,0.027068751763479576612,284.646707,44.993933009091624588954,0,0,0,0,0,106.60960525,33.302758964811744,0.00002506446774130644,0.158069395860222,,-40.5936589829083,29933448871.29916,1620,3849,280776284.649924,44382137.68649121061010692313,455797.93784171,72047.70466897411915152145962,382842.232714,60515.640434880499139702508,1754366262.752747,277311615.2708822081557585298,0.10221533055203533,0.060614294421095845,0.07023616736524582
2018-06-14,7256,4320,4234762,980.26898148,5093734054.723372140459075482,0.17765426270896825,0.03023079091825369985492244314,0.171246,0.02914031975730315765,520.704644,88.6064481814039866871,0,0,0,0,0,24.14617904,35.70036529682177,0.000025667017504381652,0.170166425827775,,-33.41855553861512,29933837006.594516,2931,6566,1239692497.783242,210954041.4732811734023731466,15344785.9655888,2611167.38285644931870526892,804999.725525,136983.926084929145921456875,100753864650.056087,17144925035.83545068497915242,0.08940468187865035,0.0626675286536042,0.0696780365616975
2018-06-15,3572,4319,3828574,886.44917805,4827367376.027614259116416936,0.18487361023054552,0.02981341512602332250897866796,0.171246,0.027615775341349674516,256.604571,41.381020194920826122466,0,0,0,0,0,38.90996236,33.863684070232324,0.000025198747243595517,0.161263768738246,,-35.71947779900326,29934605979.989945,1388,3080,769330119.244189,124065074.4331621134556975525,6149890.17636066,991754.4671662363817044318024,472125.582184,76136.750700730331857009264,18941661743.190843,3054603758.872009700540091081,0.08884067800488825,0.06309196127223148,0.0680578300490721
2018-06-16,2528,4320,3396524,786.23240741,4852536411.735039343684062555,0.17517558849557316,0.02839632417019901373940827601,0.171246,0.027759329770841822622,197.948415,32.087846312325263093655,0,0,0,0,0,53.63660369,34.44407110224644,0.00002495676570630154,0.162102062359657,,-32.34738162884606,29935068938.04153,1130,2538,558108956.887978,90470612.93293812991809550355,20655416.59707591,3348285.629283893348580950563,361339.790498,58573.925252332191907139186,52423447323.378666,8497948927.122522359393692878,0.0886081015139837,0.06291001426038356,0.06790538520597167
2018-06-17,2312,4320,3222533,745.95671296,4805796707.006200328711040774,0.17500561575408133,0.02809325105859216031854433278,0.171246,0.027489728544139466748,182.180846,29.245074351994653271548,0,0,0,0,0,54.28526158,34.31773309613108,0.000024885339861145035,0.160527711853938,,-33.93861495107327,29937489617.860684,1041,2235,551484670.866846,88528572.33677689104019873955,24342116.52028943,3907584.266684005552497645275,347071.883014,55714.655229075070591209132,54404630422.846871,8733450836.038751599167292328,0.08859274688365053,0.06270663043827186,0.06703774349044285
2018-06-18,2818,4320,3512040,812.97222222,4900130515.25793203304464688,0.18008425709219708,0.0294742101319905304021612552,0.171246,0.028027661438938451046,203.135042,33.246909028885595509642,0,0,0,0,0,49.98998237,35.213092642403105,0.00002441431603598763,0.163668999211301,,-32.15094778394404,29939270960.725642,1128,2458,598905411.500715,98022249.32255442418979758022,16378673.5355645,2680681.105974462711673814414,321827.780691,52673.230784090030196788991,40258779550.417549,6589114158.485230654646229521,0.08832316911145378,0.06299088886225503,0.06697552703107354
2018-06-19,3954,4318,3614189,837.00532654,4974455184.698102200088173478,0.18258322939067936,0.03033508229670335756514722075,0.171246,0.028451471256792487704,254.703605,42.31743980390156473802,0,0,0,0,0,44.3849755,35.88711784814008,0.000024677852429674063,0.166143858874324,,-34.737707459145064,29940650340.022037,1395,3097,674567238.232385,112075204.0301238704416217827,25316435.58375041,4206170.300827542451808773473,411578.121843,68381.177391242720096259132,78405001002.875028,13026509421.66290034061572998,0.08833663140562342,0.06196063234144954,0.06527670612499893
2018-06-20,2749,4320,3510987,812.72847222,4844266056.576426589235213226,0.1748793724188775,0.02829194631043968234849722561,0.171246,0.027704140121642893878,237.136429,38.363879196956550619897,0,0,0,0,0,46.6120959,35.22348439493592,0.000023955993601327507,0.161779779508093,,-34.362967188433494,29943581770.885608,1356,3015,642399385.647748,103927230.9662270743396132246,17216587.9411088,2785295.800994274495716993518,400000.068084,64711.922817851708029003812,51908012642.443025,8397666839.997736472128278901,0.08799173311840223,0.061911697260288195,0.06510222200160289
2018-06-21,2896,4317,3483556,806.93907806,4733427571.990884905938172012,0.1756799585571742,0.02777117221315225438867579712,0.171246,0.027070260010710046332,228.910986,36.185837393737706375412,0,0,0,0,0,52.12335181,34.633777559573616,0.00002352223572058169,0.158078203349042,,-28.53213814292312,29943581541.974622,1303,2942,574475364.715408,90812033.52249733330281943914,23519516.33638112,3717922.886093569993810498887,285713.0282,45165.0021712701713889844,69194417061.633243,10938129130.8872810185289194,0.08800083320105442,0.05934206306410605,0.06512587424407781
2018-06-22,3060,4320,3423425,792.45949074,4145029937.711615729908266471,0.17643467965367826,0.02442243771744049857499880487,0.171246,0.023704210405630565442,244.538466,33.849498676372798406382,0,0,0,0,0,28.91605248,30.514278181007928,0.000022843509731689266,0.138421980108327,,-30.67537305860996,29944882557.436156,1386,3346,1035579893.842096,143347019.4659939988303127334,20605619.26710989,2852270.620311644769730413054,338496.915971,46855.413369267797996390517,68946402067.749688,9543697495.562762854135360452,0.08835253492646956,0.061186251733214535,0.06693654906397208
2018-06-23,2739,4320,3442291,796.82662037,4127641445.932710577426273582,0.17535956829268085,0.02416695527319892113629608212,0.171246,0.023600049104859450936,215.692269,29.725354986035025042804,0,0,0,0,0,55.0851152,30.54636781500073,0.00002232081068188684,0.137813724728516,,-33.43861962443258,29950873572.743887,1230,2827,543719904.419296,74932065.23705588910623184474,26220684.80173457,3613570.237459431160259141998,399904.657596,55112.350399586589037207536,74125875934.503629,10215563061.29781183630524178,0.08818702455277701,0.06052189022955594,0.06580780322791077
2018-06-24,3438,4320,3465331,802.1599537,3917812400.56740026757321154,0.1770405728021962,0.02315831475876380444953670871,0.171246,0.022400338557479355564,257.771074,33.718506288760404427316,0,0,0,0,0,50.03791346,29.172867772564288,0.00002128174157142085,0.130807952054234,,-33.41883650529678,29950873314.972813,1456,3489,598563593.987617,78296877.90374219108670842038,23407342.26403327,3061866.504590709108910620365,314815.121217,41180.321282101200868082778,81668217159.212094,10682852234.51698603918419671,0.08824559135697732,0.06051532752086597,0.06362728609387243
2018-06-25,3705,4319,3647666,844.56263024,4044782768.933804397133548431,0.17529751157125237,0.02367070699332993204972838181,0.171246,0.023123624821862713506,287.838514,38.867300883048235681854,0,0,0,0,0,26.34741054,29.99163539635541,0.0000216274291085514,0.135031620136311,,-30.720771432902595,29954337842.134299,1642,3828,1136898739.863077,153517278.7746416696242158889,24069242.52105802,3250108.813072251071880339764,396327.139374,53516.695733660754575209314,92137060370.610091,12441416536.44057581225565211,0.08825861239476873,0.061074396682604615,0.06267317965983572
2018-06-26,2131,4319,3315261,767.59921278,3787118204.544441391881159338,0.1756811706263486,0.02219724267684459010306988467,0.171246,0.021636860716983563226,162.680764,20.554646718758241600084,0,0,0,0,0,40.19724288,28.284561939533255,0.000020726199855766052,0.126349583155131,,-34.10634409698465,29973333587.453535,926,2085,745656454.095735,94213382.15192919070883046628,30996503.58281378,3916395.306955045666959224505,441911.476526,55835.330850528557922954906,64627709970.166734,8165684215.001270556753857612,0.08837284850724808,0.06187077329050438,0.06305176445388092
2018-06-27,4750,4320,3866736,895.07777778,3822137692.94495800458746801,0.1930055751734752,0.02459562565285458560419964951,0.171246,0.021822698679885486978,250.328231,31.900526471752737218833,0,0,0,0,0,18.61557934,28.347401187293865,0.00002075759184247509,0.127434793687943,,-26.461201162891275,29992889558.125304,1297,2918,1611171428.271844,205319298.5577308937479091769,25116207.50668274,3200678.721837680229342664204,534358.705577,68095.891400561271551758111,73289093504.500243,9339580510.32235188792110967,0.08547102613386828,0.05973811127852684,0.05509941206465996
2018-06-28,2830,4319,3494963,809.20652929,3547195587.630867032224028727,0.17560295545656812,0.02076729829205254909531087342,0.171246,0.020252032513202288718,236.537181,27.973550799395107950573,0,0,0,0,0,34.07324166,26.366620697386114,0.000020186065612013574,0.118262806215633,,-41.25861295124095,29994177384.588123,1347,2979,880285406.394545,104105022.430887817830344922,21784820.48614653,2576334.003595498960852414703,522391.869423,61779.528422194506917289759,64896980228.230517,7674898996.710991892804733072,0.08408203700122496,0.05261833982622256,0.055444479698216406
2018-06-29,3376,4320,3519205,814.63078704,3776798196.232581315204655501,0.17607165370370154,0.02216328938457832207998419632,0.171246,0.021555852825341581326,285.236079,35.904528803017322991999,0,0,0,0,0,52.11248192,28.119120488277254,0.00002023441235286198,0.125876533322481,,-39.97531018422499,30003989596.352044,1620,3672,575754377.634564,72473965.10188150474058383328,21175105.01983344,2665448.812636098706564427565,512996.557755,64574.228296565306356390155,77754985632.82841,9787528039.999756756562668485,0.08398907658800629,0.053586112264511876,0.055918310318381216
2018-06-30,3261,4320,3642684,843.21388889,4099155895.500733183957072183,0.1757177371357696,0.0240062514081333490653460137,0.171246,0.02339533046377002246,283.43271,38.7220835213195886771,0,0,0,0,0,54.70185732,30.626779742825953,0.00002142849595438595,0.13661825948501,,-38.46349297819078,30004451168.919334,1613,3588,548508819.204248,74936320.19186238956648432248,16739301.68833687,2286894.261655072496769595319,233861.628754,31949.76868070104784797754,60060614457.752683,8205376610.818399222193525782,0.08424941363804202,0.054946257506320866,0.05666559010016236
2018-07-01,3266,4320,3630875,840.48032407,4308545263.31997523207066222,0.17659958365508127,0.02535914762570348548816057692,0.171246,0.024590389764411365112,274.435753,39.408115410343748678916,0,0,0,0,0,55.05184478,32.44911336868678,0.00002257314642213576,0.143596870959972,,-34.77002453549796,30004450894.483581,1554,3397,545021715.728902,78263412.98390568222844551074,16416845.62856896,2357407.663295397366903801669,256777.950172,36872.510176214804022515184,55768024600.248756,8008113832.214464694543718795,0.08415834933071555,0.056243737462374155,0.05673459978281013
2018-07-02,3959,4320,3712762,859.43564815,4641309531.781470851839630002,0.17652047147904806,0.02730389891152392051992123094,0.171246,0.02648805225720123558,349.687054,54.08902374372978262342,0,0,0,0,0,33.84717587,34.9533867143693,0.000023406443218395076,0.15467837063173,,-31.87103100009523,30006196165.796527,1981,4502,886519935.508616,137125459.1570190826947779857,16176345.28606694,2502130.731625100597654868006,263773.820154,40800.10471672770438588642,72825906477.873347,11264592553.7762002796713195,0.08181307893683427,0.057979499471291114,0.057916791890088165
2018-07-03,3287,4319,3569129,826.37855985,4480543468.352137074928258768,0.17568727677977145,0.02623336617232297627095368121,0.171246,0.025570201245574024908,264.057977,39.428749357001957540346,0,0,0,0,0,21.83718652,33.593737621804515,0.000022978063634169707,0.149318531501898,,-33.961971665215415,30006613534.73855,1503,3534,1374106206.61381,205179520.8992177504001680114,17442005.96973193,2604414.717847710163591346203,383289.829018,57232.274408581331162476164,61640049097.032653,9204001612.873809566695237475,0.08127352509797348,0.05809744492912043,0.057975471421221614
